case,eps_mean,eps_shape_rms,no2_rel,chocho_rel,h2o_rel,dshift,reported
etalon_f_hot_ANs_n_s0222,0.0394241,0,0.00103189,-0.0597643,0.00362461,0.408108,0.0055
etalon_f_hot_ANs_n_s0224,0.0394241,0,-0.00169088,0.488994,0.00367533,0.297213,0.0055
etalon_f_hot_ANs_n_s0226,0.0394241,0,-0.00897693,0.245495,-0.0159627,0.387221,0.0055
etalon_f_hot_ANs_n_s0228,0.0394241,0,-0.00305239,0.0896924,-0.000332973,0.269748,0.0055
etalon_f_hot_ANs_n_s0230,0.0394241,0,-0.00237401,0.045018,-0.0024978,0.0761838,0.0055
etalon_f_hot_ANs_n_s0232,0.0394241,0,-0.0151507,0.420963,-0.0221147,0.1374,0.0055
etalon_f_hot_ANs_n_s0234,0.0394241,0,-0.0138244,0.638086,-0.0113894,0.415936,0.0055
etalon_f_hot_ANs_n_s0236,0.0394241,0,-0.0136168,0.261093,-0.0160107,0.395639,0.0055
etalon_f_hot_ANs_n_s0238,0.0394241,0,0.00265612,0.315079,0.00508079,0.113126,0.0055
etalon_f_hot_ANs_n_s0240,0.0394241,0,-0.0167606,0.128705,-0.0213022,-0.0364302,0.0055
etalon_f_hot_ANs_n_s0242,0.0394241,0,-0.00755341,0.224285,-0.00128375,0.138458,0.0055
etalon_f_hot_ANs_n_s0244,0.0394241,0,-0.0030026,0.437459,-0.00465013,0.152106,0.0055
etalon_f_hot_ANs_n_s0246,0.0394241,0,-0.0108321,0.474212,-0.0148213,0.181608,0.0055
etalon_f_hot_ANs_n_s0248,0.0394241,0,0.00944708,0.826748,0.0115751,0.136157,0.0055
etalon_f_hot_ANs_n_s0250,0.0394241,0,-0.0190989,0.369722,-0.0259594,0.260339,0.0055
etalon_f_hot_ANs_n_s0252,0.0394241,0,-0.00440725,0.635767,-0.00896616,0.490916,0.0055
etalon_f_hot_ANs_n_s0254,0.0394241,0,-0.00924033,0.420475,-0.0121368,0.45357,0.0055
etalon_f_hot_ANs_n_s0256,0.0394241,0,-0.01021,-0.52789,-0.0145284,0.379655,0.0055
etalon_f_hot_ANs_n_s0258,0.0394241,0,-0.00821613,-0.260242,-0.00816253,-0.0241693,0.0055
etalon_f_hot_ANs_n_s0260,0.0394241,0,-0.00771424,-0.830337,-0.0148045,0.319036,0.0055
etalon_f_hot_ANs_n_s0262,0.0394241,0,-0.0120376,0.372698,-0.01894,0.245598,0.0055
etalon_f_hot_ANs_n_s0264,0.0394241,0,-0.00557146,0.77789,-0.00542479,0.00736742,0.0055
etalon_f_hot_ANs_n_s0266,0.0394241,0,-0.0196099,-0.401094,-0.0227717,0.350636,0.0055
etalon_f_hot_ANs_n_s0268,0.0394241,0,-0.00186416,-0.657091,-0.00887549,0.334757,0.0055
etalon_f_hot_ANs_n_s0270,0.0394241,0,-0.013355,-0.268925,-0.0262792,0.187681,0.0055
etalon_f_hot_ANs_n_s0272,0.0394241,0,-0.00662331,3.06065,-0.0114982,0.22795,0.0055
